CustomerName,CustomerRegion,CustomerCountry,EmployeeName,EmployeeCity,EmployeeCountry,TerritoryDescription,RegionDescription,ManagerName,OrderDate,ShipperName,CategoryName,ProductName,SupplierName,SupplierRegion,SupplierCountry,UnitPrice,Quantity,Discount
Tortuga Restaurante,,Mexico,Laura Callahan,Seattle,USA,"Philadelphia                                      ","Northern                                          ",Andrew Fuller,2019-08-01,Federal Shipping,Seafood,Ikura,Tokyo Traders,,Japan,24.80,15,0.00
Tortuga Restaurante,,Mexico,Laura Callahan,Seattle,USA,"Philadelphia                                      ","Northern                                          ",Andrew Fuller,2019-08-01,Federal Shipping,Seafood,Konbu,Mayumi's,,Japan,4.80,10,0.00
Tortuga Restaurante,,Mexico,Margaret Peacock,Redmond,USA,"Rockville                                         ","Eastern                                           ",Andrew Fuller,2020-04-01,United Package,Beverages,Côte de Blaye,Aux joyeux ecclésiastiques,,France,263.50,15,0.00
Tortuga Restaurante,,Mexico,Margaret Peacock,Redmond,USA,"Rockville                                         ","Eastern                                           ",Andrew Fuller,2020-04-01,United Package,Beverages,Guaraná Fantástica,Refrescos Americanas LTDA,,Brazil,4.50,5,0.00
Tortuga Restaurante,,Mexico,Margaret Peacock,Redmond,USA,"Rockville                                         ","Eastern                                           ",Andrew Fuller,2020-04-01,United Package,Condiments,Gula Malacca,Leka Trading,,Singapore,19.45,9,0.00
Tortuga Restaurante,,Mexico,Nancy Davolio,Seattle,USA,"Wilton                                            ","Eastern                                           ",Andrew Fuller,2019-08-01,Federal Shipping,Beverages,Guaraná Fantástica,Refrescos Americanas LTDA,,Brazil,3.60,10,0.00
Tortuga Restaurante,,Mexico,Nancy Davolio,Seattle,USA,"Wilton                                            ","Eastern                                           ",Andrew Fuller,2019-08-01,Federal Shipping,Beverages,Rhönbräu Klosterbier,Plutzer Lebensmittelgroßmärkte AG,,Germany,6.20,6,0.00
Tortuga Restaurante,,Mexico,Nancy Davolio,Seattle,USA,"Wilton                                            ","Eastern                                           ",Andrew Fuller,2019-08-01,Federal Shipping,Condiments,Vegie-spread,"Pavlova, Ltd.",Victoria,Australia,35.10,5,0.00
Tortuga Restaurante,,Mexico,Nancy Davolio,Seattle,USA,"Wilton                                            ","Eastern                                           ",Andrew Fuller,2019-08-01,Federal Shipping,Seafood,Carnarvon Tigers,"Pavlova, Ltd.",Victoria,Australia,50.00,12,0.00
Tortuga Restaurante,,Mexico,Nancy Davolio,Seattle,USA,"Wilton                                            ","Eastern                                           ",Andrew Fuller,2019-09-01,United Package,Confections,Maxilaku,Karkki Oy,,Finland,16.00,30,0.00
Tortuga Restaurante,,Mexico,Nancy Davolio,Seattle,USA,"Wilton                                            ","Eastern                                           ",Andrew Fuller,2019-09-01,United Package,Dairy Products,Flotemysost,Norske Meierier,,Norway,17.20,2,0.00
Tortuga Restaurante,,Mexico,Nancy Davolio,Seattle,USA,"Wilton                                            ","Eastern                                           ",Andrew Fuller,2019-09-01,United Package,Dairy Products,Raclette Courdavault,Gai pâturage,,France,44.00,10,0.00
Tortuga Restaurante,,Mexico,Robert King,London,UK,"Hoffman Estates                                   ","Western                                           ",Steven Buchanan,2019-10-01,Federal Shipping,Beverages,Lakkalikööri,Karkki Oy,,Finland,14.40,30,0.00
Tortuga Restaurante,,Mexico,Robert King,London,UK,"Hoffman Estates                                   ","Western                                           ",Steven Buchanan,2019-10-01,Federal Shipping,Meat/Poultry,Alice Mutton,"Pavlova, Ltd.",Victoria,Australia,31.20,8,0.00
Tortuga Restaurante,,Mexico,Robert King,London,UK,"Hoffman Estates                                   ","Western                                           ",Steven Buchanan,2019-10-01,Federal Shipping,Produce,Rössle Sauerkraut,Plutzer Lebensmittelgroßmärkte AG,,Germany,36.40,14,0.00
Tradição Hipermercados,SP,Brazil,Margaret Peacock,Redmond,USA,"Rockville                                         ","Eastern                                           ",Andrew Fuller,2020-07-01,Federal Shipping,Condiments,Chef Anton's Cajun Seasoning,New Orleans Cajun Delights,LA,USA,22.00,20,0.20
Tradição Hipermercados,SP,Brazil,Margaret Peacock,Redmond,USA,"Rockville                                         ","Eastern                                           ",Andrew Fuller,2020-07-01,Federal Shipping,Confections,Tarte au sucre,Forêts d'érables,Québec,Canada,49.30,10,0.20
Tradição Hipermercados,SP,Brazil,Margaret Peacock,Redmond,USA,"Rockville                                         ","Eastern                                           ",Andrew Fuller,2020-07-01,Federal Shipping,Meat/Poultry,Pâté chinois,Ma Maison,Québec,Canada,24.00,20,0.20
Tradição Hipermercados,SP,Brazil,Nancy Davolio,Seattle,USA,"Wilton                                            ","Eastern                                           ",Andrew Fuller,2019-08-01,United Package,Confections,Sir Rodney's Marmalade,"Specialty Biscuits, Ltd.",,UK,64.80,20,0.00
Tradição Hipermercados,SP,Brazil,Robert King,London,UK,"Hoffman Estates                                   ","Western                                           ",Steven Buchanan,2020-04-01,United Package,Dairy Products,Gorgonzola Telino,Formaggi Fortini s.r.l.,,Italy,10.00,20,0.05
Trail's Head Gourmet Provisioners,WA,USA,Anne Dodsworth,London,UK,"Hollis                                            ","Northern                                          ",Steven Buchanan,2020-06-01,United Package,Beverages,Chartreuse verte,Aux joyeux ecclésiastiques,,France,18.00,10,0.00
Trail's Head Gourmet Provisioners,WA,USA,Anne Dodsworth,London,UK,"Hollis                                            ","Northern                                          ",Steven Buchanan,2020-06-01,United Package,Beverages,Rhönbräu Klosterbier,Plutzer Lebensmittelgroßmärkte AG,,Germany,7.75,20,0.00
Trail's Head Gourmet Provisioners,WA,USA,Anne Dodsworth,London,UK,"Hollis                                            ","Northern                                          ",Steven Buchanan,2020-06-01,United Package,Condiments,Original Frankfurter grüne Soße,Plutzer Lebensmittelgroßmärkte AG,,Germany,13.00,18,0.00
Trail's Head Gourmet Provisioners,WA,USA,Margaret Peacock,Redmond,USA,"Rockville                                         ","Eastern                                           ",Andrew Fuller,2020-06-01,United Package,Confections,Tarte au sucre,Forêts d'érables,Québec,Canada,49.30,10,0.00
Trail's Head Gourmet Provisioners,WA,USA,Margaret Peacock,Redmond,USA,"Rockville                                         ","Eastern                                           ",Andrew Fuller,2020-06-01,United Package,Dairy Products,Geitost,Norske Meierier,,Norway,2.50,14,0.00
Trail's Head Gourmet Provisioners,WA,USA,Margaret Peacock,Redmond,USA,"Rockville                                         ","Eastern                                           ",Andrew Fuller,2020-06-01,United Package,Grains/Cereals,Wimmers gute Semmelknödel,Plutzer Lebensmittelgroßmärkte AG,,Germany,33.25,6,0.00
Trail's Head Gourmet Provisioners,WA,USA,Margaret Peacock,Redmond,USA,"Rockville                                         ","Eastern                                           ",Andrew Fuller,2020-06-01,United Package,Seafood,Boston Crab Meat,New England Seafood Cannery,MA,USA,18.40,2,0.00
Vaffeljernet,,Denmark,Janet Leverling,Kirkland,USA,"Atlanta                                           ","Southern                                          ",Andrew Fuller,2020-12-01,Speedy Express,Condiments,Sirop d'érable,Forêts d'érables,Québec,Canada,28.50,20,0.00
Vaffeljernet,,Denmark,Janet Leverling,Kirkland,USA,"Atlanta                                           ","Southern                                          ",Andrew Fuller,2020-12-01,Speedy Express,Confections,Tarte au sucre,Forêts d'érables,Québec,Canada,49.30,15,0.00
Vaffeljernet,,Denmark,Janet Leverling,Kirkland,USA,"Atlanta                                           ","Southern                                          ",Andrew Fuller,2020-12-01,Speedy Express,Grains/Cereals,Filo Mix,"G'day, Mate",NSW,Australia,7.00,15,0.05
Vaffeljernet,,Denmark,Janet Leverling,Kirkland,USA,"Atlanta                                           ","Southern                                          ",Andrew Fuller,2020-12-01,Speedy Express,Seafood,Jack's New England Clam Chowder,New England Seafood Cannery,MA,USA,9.65,30,0.05
Vaffeljernet,,Denmark,Laura Callahan,Seattle,USA,"Philadelphia                                      ","Northern                                          ",Andrew Fuller,2019-12-01,Federal Shipping,Beverages,Lakkalikööri,Karkki Oy,,Finland,14.40,35,0.00
Vaffeljernet,,Denmark,Laura Callahan,Seattle,USA,"Philadelphia                                      ","Northern                                          ",Andrew Fuller,2019-12-01,Federal Shipping,Condiments,Original Frankfurter grüne Soße,Plutzer Lebensmittelgroßmärkte AG,,Germany,10.40,14,0.00
Vaffeljernet,,Denmark,Laura Callahan,Seattle,USA,"Philadelphia                                      ","Northern                                          ",Andrew Fuller,2019-12-01,Federal Shipping,Confections,Scottish Longbreads,"Specialty Biscuits, Ltd.",,UK,10.00,60,0.00
Vaffeljernet,,Denmark,Laura Callahan,Seattle,USA,"Philadelphia                                      ","Northern                                          ",Andrew Fuller,2019-12-01,Federal Shipping,Dairy Products,Flotemysost,Norske Meierier,,Norway,17.20,30,0.00
Vaffeljernet,,Denmark,Laura Callahan,Seattle,USA,"Philadelphia                                      ","Northern                                          ",Andrew Fuller,2020-07-01,United Package,Condiments,Original Frankfurter grüne Soße,Plutzer Lebensmittelgroßmärkte AG,,Germany,13.00,5,0.25
Vaffeljernet,,Denmark,Margaret Peacock,Redmond,USA,"Rockville                                         ","Eastern                                           ",Andrew Fuller,2020-10-01,United Package,Beverages,Sasquatch Ale,Bigfoot Breweries,OR,USA,14.00,14,0.00
Vaffeljernet,,Denmark,Margaret Peacock,Redmond,USA,"Rockville                                         ","Eastern                                           ",Andrew Fuller,2020-10-01,United Package,Produce,Rössle Sauerkraut,Plutzer Lebensmittelgroßmärkte AG,,Germany,45.60,60,0.10
Vaffeljernet,,Denmark,Margaret Peacock,Redmond,USA,"Rockville                                         ","Eastern                                           ",Andrew Fuller,2020-10-01,United Package,Seafood,Ikura,Tokyo Traders,,Japan,31.00,18,0.10
Vaffeljernet,,Denmark,Michael Suyama,London,UK,"Phoenix                                           ","Western                                           ",Steven Buchanan,2020-11-01,Speedy Express,Seafood,Boston Crab Meat,New England Seafood Cannery,MA,USA,18.40,50,0.20
Vaffeljernet,,Denmark,Nancy Davolio,Seattle,USA,"Wilton                                            ","Eastern                                           ",Andrew Fuller,2020-03-01,Federal Shipping,Beverages,Guaraná Fantástica,Refrescos Americanas LTDA,,Brazil,3.60,25,0.00
Vaffeljernet,,Denmark,Nancy Davolio,Seattle,USA,"Wilton                                            ","Eastern                                           ",Andrew Fuller,2020-03-01,Federal Shipping,Confections,Valkoinen suklaa,Karkki Oy,,Finland,13.00,25,0.00
Vaffeljernet,,Denmark,Nancy Davolio,Seattle,USA,"Wilton                                            ","Eastern                                           ",Andrew Fuller,2020-03-01,Federal Shipping,Meat/Poultry,Thüringer Rostbratwurst,Plutzer Lebensmittelgroßmärkte AG,,Germany,99.00,18,0.10
Vaffeljernet,,Denmark,Nancy Davolio,Seattle,USA,"Wilton                                            ","Eastern                                           ",Andrew Fuller,2020-03-01,Federal Shipping,Seafood,Boston Crab Meat,New England Seafood Cannery,MA,USA,14.70,20,0.00
Vaffeljernet,,Denmark,Nancy Davolio,Seattle,USA,"Wilton                                            ","Eastern                                           ",Andrew Fuller,2020-03-01,Federal Shipping,Seafood,Rogede sild,Lyngbysild,,Denmark,7.60,30,0.10
Vaffeljernet,,Denmark,Nancy Davolio,Seattle,USA,"Wilton                                            ","Eastern                                           ",Andrew Fuller,2020-07-01,Speedy Express,Condiments,Aniseed Syrup,Exotic Liquids,,UK,10.00,14,0.00
Vaffeljernet,,Denmark,Nancy Davolio,Seattle,USA,"Wilton                                            ","Eastern                                           ",Andrew Fuller,2020-07-01,Speedy Express,Meat/Poultry,Tourtière,Ma Maison,Québec,Canada,7.45,50,0.00
